timestamp,actual,predicted,block
2026-01-29 10:15:00,87956.01,87435.6,1
2026-01-29 10:30:00,87915.58,87386.82,1
2026-01-29 10:45:00,87946.46,87363.84,1
2026-01-29 11:00:00,88023.31,87355.8,1
2026-01-29 11:15:00,87787.73,87495.47,1
2026-01-29 11:30:00,87792.6,87434.13,1
2026-01-29 11:45:00,87846.5,87537.91,1
2026-01-29 12:00:00,88021.99,87611.945,1
2026-01-29 12:15:00,87940.69,87462.54,1
2026-01-29 12:30:00,88001.77,87452.87,1
2026-01-29 12:45:00,88121.21,87543.09,1
2026-01-29 13:00:00,88133.39,88003.734,2
2026-01-29 13:15:00,88167.98,87967.76,2
2026-01-29 13:30:00,88081.96,87884.836,2
2026-01-29 13:45:00,88052.88,87692.25,2
2026-01-29 14:00:00,87989.55,87850.28,2
2026-01-29 14:15:00,87827.48,87893.664,2
2026-01-29 14:30:00,87682.65,87917.4,2
2026-01-29 14:45:00,87014.4,87863.99,2
2026-01-29 15:00:00,85338.76,88038.016,2
2026-01-29 15:15:00,85454.87,88165.84,2
2026-01-29 15:30:00,84619.99,88185.61,2
2026-01-29 15:45:00,84934.02,88041.1,2
2026-01-29 16:00:00,84769.56,88070.67,2
2026-01-29 16:15:00,84504.71,87982.17,2
2026-01-29 16:30:00,84621.58,87905.64,2
2026-01-29 16:45:00,85270.0,87853.27,2
2026-01-29 17:00:00,85236.58,87784.695,2
2026-01-29 17:15:00,85059.53,87904.89,2
2026-01-29 17:30:00,84880.32,87672.234,2
2026-01-29 17:45:00,84261.66,87874.95,2
2026-01-29 18:00:00,84523.51,87798.016,2
2026-01-29 18:15:00,83881.48,87852.88,2
2026-01-29 18:30:00,84024.01,88000.38,2
2026-01-29 18:45:00,83477.02,88093.88,2
2026-01-29 19:00:00,83664.86,88215.14,2
2026-01-29 19:15:00,83801.9,88155.68,2
2026-01-29 19:30:00,84166.57,88057.93,2
2026-01-29 19:45:00,84012.11,88256.98,2
2026-01-29 20:00:00,83918.06,88088.94,2
2026-01-29 20:15:00,84000.42,88031.06,2
2026-01-29 20:30:00,84100.01,88012.85,2
2026-01-29 20:45:00,84216.91,88090.73,2
2026-01-29 21:00:00,84427.2,88174.81,2
2026-01-29 21:15:00,84370.58,88261.1,2
2026-01-29 21:30:00,84448.13,88205.3,2
2026-01-29 21:45:00,84526.57,88062.96,2
2026-01-29 22:00:00,84345.63,88267.945,2
2026-01-29 22:15:00,84445.29,88061.945,2
2026-01-29 22:30:00,84458.9,87890.055,2
2026-01-29 22:45:00,84570.05,88209.89,2
2026-01-29 23:00:00,84487.38,88070.6,2
2026-01-29 23:15:00,84576.0,87900.83,2
2026-01-29 23:30:00,84687.4,87863.14,2
2026-01-29 23:45:00,84650.16,87972.75,2
2026-01-30 00:00:00,84542.28,88040.984,2
2026-01-30 00:15:00,84368.44,87941.9,2
2026-01-30 00:30:00,84403.62,87736.22,2
2026-01-30 00:45:00,84192.0,87795.49,2
2026-01-30 01:00:00,84143.3,87678.77,2
2026-01-30 01:15:00,83772.92,87724.18,2
2026-01-30 01:30:00,82035.92,87546.086,2
2026-01-30 01:45:00,82468.02,87729.23,2
2026-01-30 02:00:00,81900.53,87606.31,2
2026-01-30 02:15:00,81465.36,87743.77,2
2026-01-30 02:30:00,81984.95,87651.1,2
2026-01-30 02:45:00,82164.88,87775.32,2
2026-01-30 03:00:00,82387.37,87843.87,2
2026-01-30 03:15:00,82355.67,87784.21,2
2026-01-30 03:30:00,82498.04,87839.586,2
2026-01-30 03:45:00,82676.43,87859.195,2
2026-01-30 04:00:00,83030.61,87840.45,2
2026-01-30 04:15:00,83043.35,87754.04,2
2026-01-30 04:30:00,82917.47,87631.64,2
2026-01-30 04:45:00,82938.92,87777.055,2
2026-01-30 05:00:00,82971.99,87740.2,2
2026-01-30 05:15:00,83259.54,87811.625,2
2026-01-30 05:30:00,83108.37,87842.26,2
2026-01-30 05:45:00,82914.19,87905.0,2
2026-01-30 06:00:00,82792.9,88019.93,2
2026-01-30 06:15:00,82410.54,87923.63,2
2026-01-30 06:30:00,82161.57,87882.516,2
2026-01-30 06:45:00,82602.81,87920.734,2
2026-01-30 07:00:00,82946.04,87861.19,2
2026-01-30 07:15:00,82669.63,88169.46,2
2026-01-30 07:30:00,82567.29,88271.42,2
2026-01-30 07:45:00,82816.98,88288.53,2
2026-01-30 08:00:00,82904.9,88165.85,2
2026-01-30 08:15:00,82700.0,88322.85,2
2026-01-30 08:30:00,82595.27,88126.45,2
2026-01-30 08:45:00,82671.7,88126.984,2
2026-01-30 09:00:00,82642.46,88694.664,2
2026-01-30 09:15:00,82410.93,88760.04,2
2026-01-30 09:30:00,82485.65,88560.78,2
2026-01-30 09:45:00,82363.72,88360.5,2
2026-01-30 10:00:00,82319.15,88603.38,2
2026-01-30 10:15:00,82522.67,88896.33,2
2026-01-30 10:30:00,82592.05,88743.38,2
2026-01-30 10:45:00,82833.92,88562.445,2
2026-01-30 11:00:00,82860.8,88563.87,2
2026-01-30 11:15:00,82741.16,88521.414,2
2026-01-30 11:30:00,82793.97,88586.46,2
2026-01-30 11:45:00,83151.36,88707.02,2
2026-01-30 12:00:00,82933.28,88677.43,2
2026-01-30 12:15:00,82747.14,88751.02,2
2026-01-30 12:30:00,82745.2,88999.086,2
2026-01-30 12:45:00,82800.5,89070.27,2
2026-01-30 13:00:00,82755.2,82630.87,3
