timestamp,actual,predicted,sma20,macd_hist,prev_actual,position,pred_ret_pct,sma_dist_pct,macd_hist_slope
2022-06-24,55.84,47.735893,53.7025,1.536376383372203,55.74,1,-14.359717887492435,3.9802616265537036,0.16655096358070676
2022-06-25,58.88,51.876118,53.4865,1.8003017562571042,55.84,1,-7.0986430761124195,10.083852934852725,0.26392537288490114
2022-06-26,56.61,50.98614,53.092,1.7684490715375647,58.88,0,-13.40668952983359,6.626233707526559,-0.031852684719539504
2022-06-27,55.86,50.415325,52.69500000000001,1.6458503967001645,56.61,0,-10.94272184279293,6.006262453743223,-0.12259867483740017
2022-06-28,52.68,52.681744,52.263999999999996,1.3139725693662365,55.86,0,-5.689682023225613,0.7959589774988596,-0.331877827333928
2022-06-29,53.68,52.9304,51.93300000000001,1.132083233252286,52.68,1,0.47532431356999266,3.3639497044268434,-0.18188933611395042
2022-06-30,53.84,52.760162,51.79,0.9975516329397447,53.68,1,-1.7135574636445132,3.9582931067773783,-0.1345316003125414
2022-07-01,51.19,55.201668,51.7395,0.718154055463974,53.84,1,2.5291006419846354,-1.062051237449148,-0.27939757747577065
2022-07-02,50.55,56.4022,51.872,0.48924045862999943,51.19,0,10.18206444911879,-2.548581122763731,-0.2289135968339746
2022-07-03,50.95,56.84333,52.2445,0.3692245642348828,50.55,0,12.449713913552491,-2.477772779909846,-0.12001589439511662
2022-07-04,52.26,49.061363,52.55,0.38098760813614874,50.95,0,-3.7068435324536977,-0.5518553758325389,0.011763043901265924
2022-07-05,49.7,49.307793,52.5025,0.22688779258132552,52.26,0,-5.649076418725181,-5.337841055187838,-0.15409981555482322
2022-07-06,50.34,52.08567,52.7805,0.1806059180287911,49.7,0,4.800141793141656,-4.623866768977179,-0.04628187455253441
2022-07-07,52.15,54.62135,53.008,0.2785834417037414,50.34,0,8.504865583466017,-1.6186236039843118,0.09797752367495027
2022-07-08,51.35,57.9806,53.216499999999996,0.29464476714810806,52.15,0,11.180438062717226,-3.507370834233734,0.01606132544436667
2022-07-09,54.09,52.151665,53.206500000000005,0.4837636201918327,51.35,1,1.561177670665467,1.660511403681877,0.18911885304372467
2022-07-10,52.12,50.710964,53.174,0.469753864345821,54.09,1,-6.247061928487971,-1.9821717380674804,-0.014009755846011718
2022-07-11,48.71,49.284782,52.9335,0.2361933462785848,52.12,1,-5.439788162571045,-7.97887915970038,-0.2335605180672362
2022-07-12,47.33,48.366154,52.69349999999999,0.006277817290386567,48.71,0,-0.7059049126647202,-10.178674789110604,-0.22991552898819823
2022-07-13,49.56,48.12275,52.3845,0.02106690675500822,47.33,0,1.6749404787941748,-5.391862096612548,0.014789089464621652
2022-07-14,51.32,49.637794,52.158500000000004,0.1584145241058581,49.56,0,0.15697032814548822,-1.6075999118072861,0.13734761735084988
2022-07-15,51.78,48.01535,51.8035,0.2820554416174732,51.32,0,-6.439301750200946,-0.045363730249883744,0.1236409175116151
2022-07-16,55.08,47.06836,51.727,0.5712231078466519,51.78,0,-9.099344582850524,6.482107990024555,0.28916766622917867
2022-07-17,55.76,45.599525,51.722,0.7804768742837067,55.08,0,-17.212190538017143,7.807122694404696,0.20925376643705484
2022-07-18,58.6,44.96016,52.017999999999994,1.0647400174839219,55.76,0,-19.36843740717752,12.653312314967913,0.2842631432002152
2022-07-19,57.9,58.709843,52.229,1.1527747533879005,58.6,1,0.18744484963270341,10.857952478508109,0.08803473590397859
2022-07-20,57.2,60.266106,52.397000000000006,1.1105749920026584,57.9,1,4.086538258817738,9.166555337137616,-0.04219976138524206
2022-07-21,58.02,62.525265,52.7385,1.0834305759514882,57.2,1,9.309903391591314,10.014505532011722,-0.02714441605117024
2022-07-22,56.09,63.94344,53.015499999999996,0.8891775808919925,58.02,1,10.209306245505989,5.799247389914285,-0.19425299505949567
2022-07-23,56.32,61.60516,53.284000000000006,0.7361867672072692,56.09,1,9.832697021789054,5.697770437654819,-0.15299081368472334
2022-07-24,58.39,55.908314,53.5905,0.73282490355243,56.32,0,-0.7309770042246043,8.955878373965538,-0.003361863654839148
2022-07-25,54.0,52.521164,53.80550000000001,0.4094914369773021,58.39,0,-10.051097892739019,0.3614872085567289,-0.3233334665751279
2022-07-26,53.88,49.43303,53.982499999999995,0.17412375385783085,54.0,0,-8.45735337999132,-0.18987634881673143,-0.23536768311947126
2022-07-27,59.01,46.263054,54.3255,0.3408755542898033,53.88,0,-14.13687102070719,8.623022337576277,0.16675180043197246
2022-07-28,63.41,42.288162,54.9285,0.703562832812771,59.01,0,-28.337294981451766,15.440982367987468,0.36268727852296767
2022-07-29,60.65,57.390705,55.256499999999996,0.7115079717031104,63.41,0,-9.49265871527743,9.760842615800861,0.007945138890339432
2022-07-30,60.42,59.21714,55.6715,0.6565281315275657,60.65,0,-2.3625058569597566,8.52949893572115,-0.05497984017554469
2022-07-31,59.74,62.222122,56.223,0.5347759584731309,60.42,1,2.9826583786541057,6.255447059032786,-0.12175217305443486
2022-08-01,59.44,60.7356,56.828500000000005,0.40058648053001544,59.74,1,1.6665542648514622,4.595405474365841,-0.13418947794311542
2022-08-02,58.05,55.938484,57.253,0.19516170382398657,59.44,1,-5.890840861550246,1.3920667912598415,-0.20542477670602888
2022-08-03,57.77,57.413387,57.5755,0.02624952199114583,58.05,0,-1.0966627070043287,0.33781730076161737,-0.16891218183284074
2022-08-04,59.65,54.870472,57.96900000000001,0.026863708819944154,57.77,0,-5.019089571844036,2.899825768945454,0.0006141868287983243
2022-08-05,62.47,53.84867,58.33850000000001,0.19362891872809662,59.65,0,-9.725614485376937,7.081944170659149,0.16676520990815247
2022-08-06,60.83,53.036106,58.592000000000006,0.17072416305268368,62.47,0,-15.101478934497933,3.8196340797378348,-0.022904755675412947
2022-08-07,61.1,50.77749,58.717,0.15164127559834917,60.83,0,-16.525581606943785,4.058449852683213,-0.019082887454334507
2022-08-08,62.61,62.272255,58.95250000000001,0.2147424995893672,61.1,1,1.9185841961500079,6.204147406810553,0.06310122399101803
2022-08-09,59.16,63.592358,59.0505,0.009022207901953072,62.61,1,1.569010757863037,0.18543450097797146,-0.20572029168741413
2022-08-10,61.59,62.072575,59.229000000000006,0.02082129556346457,59.16,1,4.923216050504596,3.98622296510155,0.011799087661511498
2022-08-11,61.84,59.864487,59.51649999999999,0.029168825411135746,61.59,0,-2.8016127710083873,3.9039594062151,0.008347529847671176
2022-08-12,62.88,59.463764,59.844500000000004,0.08526486714321946,61.84,0,-3.842554672260956,5.072312409661705,0.05609604173208371
2022-08-13,63.8,62.32307,60.114999999999995,0.1604956483424953,62.88,0,-0.8857020894989752,6.129917657822511,0.07523078119927584
2022-08-14,63.14,66.156876,60.57199999999999,0.14257828079545165,63.8,1,3.6941623986701653,4.239582645446762,-0.01791736754704365
2022-08-15,60.67,65.17301,60.911500000000004,-0.048618220044934546,63.14,1,3.2198476081488057,-0.3964768557661559,-0.1911965008403862
2022-08-16,61.33,66.05769,61.027499999999996,-0.13853978964040037,60.67,1,8.880325500981227,0.4956781778706354,-0.08992156959546582
2022-08-17,60.52,66.134285,60.882999999999996,-0.2537665626941217,61.33,0,7.833499059423664,-0.59622554736132,-0.11522677305372131
2022-08-18,60.02,59.08009,60.85150000000001,-0.35845190807398586,60.52,-1,-2.379230718618979,-1.366441254529478,-0.10468534537986418
2022-08-19,53.99,59.18024,60.53000000000001,-0.8031370085259353,60.02,-1,-1.3991325706372668,-10.804559722451685,-0.4446851004519494
2022-08-20,54.1,55.30657,60.248000000000005,-1.0439452732534322,53.99,-1,2.4385407404185053,-10.204488115788081,-0.24080826472749695
2022-08-21,55.67,56.153076,60.0595,-1.0487907683257653,54.1,0,3.7949651975508294,-7.308585652561208,-0.004845495072333117
2022-08-22,57.22,57.590336,60.01800000000001,-0.9043713088450198,55.67,0,3.4494985556803734,-4.6619347529074755,0.14441945948074553
2022-08-23,57.08,54.998264,59.98350000000001,-0.7797567810044298,57.22,-1,-3.882795678531734,-4.840497803562659,0.12461452784059002
2022-08-24,56.46,53.09996,59.824,-0.702943355295747,57.08,-1,-6.972739440875195,-5.623161273067661,0.07681342570868277
2022-08-25,56.63,51.96724,59.532,-0.6080993165324082,56.46,-1,-7.957422281468629,-4.874689242760186,0.0948440387633388
2022-08-26,52.68,53.790287,59.1245,-0.7684687136323232,56.63,-1,-5.014502882178593,-10.89988076009099,-0.16036939709991493
2022-08-27,53.01,52.959835,58.720000000000006,-0.8055030224483856,52.68,0,0.5311978976655936,-9.724114441416907,-0.0370343088160624
2022-08-28,53.41,50.07155,58.260000000000005,-0.7569887468695194,53.01,-1,-5.543202297841795,-8.324751115688308,0.04851427557886612
2022-08-29,55.8,50.76333,58.092000000000006,-0.5286749929609376,53.41,-1,-4.955385597741814,-3.9454658128485995,0.22831375390858188
2022-08-30,53.01,47.162018,57.663,-0.5290055349070943,55.8,-1,-15.480254798807119,-8.069299203995628,-0.00033054194615678156
2022-08-31,53.84,50.373146,57.263,-0.4404029107230669,53.01,-1,-4.974257579458766,-5.977681923755295,0.08860262418402742
2022-09-01,57.58,50.684494,56.99799999999999,-0.11399022787170554,53.84,0,-5.860895210708239,1.021088459244198,0.3264126828513614
2022-09-02,60.99,58.397655,56.857499999999995,0.32356607812677485,57.58,1,1.4200338434535404,7.2681704260651765,0.4375563059984804
2022-09-03,60.15,57.660545,56.708000000000006,0.5358850855483248,60.99,1,-5.459017299358761,6.0696903435141305,0.21231900742154997
2022-09-04,60.9,58.56162,56.719500000000004,0.6961482995456,60.15,1,-2.6407002411776523,7.370481051490218,0.16026321399727517
2022-09-05,60.39,59.809864,56.6725,0.7333857690114614,60.9,0,-1.7900426203785642,6.55961886276413,0.03723746946586137
2022-09-06,54.11,57.26094,56.35200000000001,0.3216615807841823,60.39,0,-5.181419851369743,-3.9785633162975778,-0.4117241882272791
2022-09-07,57.31,53.998383,56.216499999999996,0.25437850681976926,54.11,0,-0.2062787500288753,1.945158449921297,-0.06728307396441302
2022-09-08,57.96,54.186363,56.415,0.2431967174517013,57.31,0,-5.450421880623205,2.7386333421962274,-0.011181789368067963
2022-09-09,61.13,51.520702,56.76649999999999,0.42803051258963937,57.96,0,-11.109899306313757,7.686751869500514,0.18483379513793807
2022-09-10,63.28,53.53094,57.14699999999999,0.659964200464648,61.13,0,-12.430981499228722,10.731971932034947,0.23193368787500862
2022-09-11,62.16,56.379803,57.39399999999999,0.6990728888663839,63.28,0,-10.904230872538841,8.304003902846999,0.03910868840173587
2022-09-12,61.38,62.692684,57.609,0.635377138345599,62.16,1,0.8569565212097616,6.545852210592096,-0.06369575052078491
2022-09-13,59.1,63.951534,57.741,0.41340994490730254,61.38,1,4.189531233692134,2.353613550163665,-0.2219671934382964
2022-09-14,60.18,63.791607,57.91850000000001,0.3173622698778006,59.1,1,7.938421155797243,3.90462460181115,-0.09604767502950196
2022-09-15,56.34,62.456833,58.1015,-0.009432751434966247,60.18,0,3.783371362150528,-3.031763379602933,-0.32679502131276683
2022-09-16,55.95,60.793392,58.2485,-0.24353216473922584,56.34,0,7.90449446467249,-3.946024361142342,-0.2340994133042596
2022-09-17,57.83,53.959286,58.4695,-0.26183873274873476,55.95,-1,-3.558023706731043,-1.0937326298326449,-0.018306568009508917
2022-09-18,52.63,52.54719,58.311,-0.5951631417769869,57.83,-1,-9.135065502553955,-9.742587161941996,-0.33332440902825217
2022-09-19,52.91,50.813705,58.306,-0.7573839194222792,52.63,-1,-3.4510631876573528,-9.25462216581484,-0.1622207776452923
