timestamps,open,high,low,close,volume,amount
2022-05-16,71.5,71.6,64.9,67.3,577142.751,38763543.749
2022-05-17,67.2,73.9,67.1,73.2,639716.3,45399826.3005
2022-05-18,73.1,74.4,65.7,66.0,701726.501,48778844.3157
2022-05-19,65.9,72.7,64.6,72.1,690029.823,47612565.5462
2022-05-20,72.1,73.5,66.7,68.6,755303.038,52665391.8079
2022-05-21,68.6,70.7,67.9,69.8,274675.04,19073308.2698
2022-05-22,69.8,72.6,69.4,71.7,290794.185,20705466.6139
2022-05-23,71.6,74.0,68.3,69.1,613835.768,43935236.7129
2022-05-24,69.0,70.8,67.0,70.2,492877.962,34106232.6075
2022-05-25,70.3,71.7,67.9,68.2,414049.811,28692099.7793
2022-05-26,68.2,68.9,60.4,63.5,730443.128,46950352.3473
2022-05-27,63.4,64.1,60.9,61.6,739704.085,46191185.5631
2022-05-28,61.6,64.0,61.3,63.0,336506.622,21113190.1241
2022-05-29,63.1,64.4,61.8,63.6,315852.358,19960282.9372
2022-05-30,63.7,69.8,63.2,69.1,612046.039,40865010.5571
2022-05-31,69.1,69.8,66.7,68.4,445048.542,30451799.9475
2022-06-01,68.4,70.6,61.7,62.7,634020.203,42132794.6582
2022-06-02,62.7,64.8,62.1,64.5,371742.76,23541582.2528
2022-06-03,64.4,64.9,61.4,62.6,281679.966,17678930.5995
2022-06-04,62.6,64.4,61.3,63.7,187841.045,11791410.554
2022-06-05,63.8,63.9,61.7,63.2,194186.313,12227283.6743
2022-06-06,63.2,66.7,62.9,64.5,374528.282,24363636.7292
2022-06-07,64.5,65.5,60.1,63.8,493587.564,30891911.6656
2022-06-08,63.9,64.5,61.1,61.3,460948.577,28818270.3946
2022-06-09,61.4,62.4,59.2,60.3,295546.594,18052292.2995
2022-06-10,60.2,60.4,55.6,56.7,505271.348,29336776.3474
2022-06-11,56.6,57.8,51.6,52.2,588679.33839,32101780.9911705
2022-06-12,52.2,52.6,47.3,47.9,751665.40626,37630273.7692817
2022-06-13,47.9,48.3,41.0,43.5,1585014.73295,69492583.1850455
2022-06-14,43.5,46.5,40.3,46.15,1538135.285,68389720.41595
2022-06-15,46.16,50.98,41.66,50.65,2010453.14,90706924.35179
2022-06-16,50.66,51.22,44.02,44.78,1636635.976,76714502.97653
2022-06-17,44.8,48.43,44.41,47.6,1207287.632,56300871.00346
2022-06-18,47.6,48.4,41.46,47.18,1913775.171,86791488.48097
2022-06-19,47.17,56.45,44.91,54.29,2451326.02,122958586.37944
2022-06-20,54.3,54.77,51.31,52.77,1979924.021,104013698.59808
2022-06-21,52.76,55.71,51.86,53.52,1381554.785,73862649.34498
2022-06-22,53.53,53.55,50.41,52.13,927893.846,48138975.73304
2022-06-23,52.15,56.77,51.9,55.74,994973.172,54544530.38474
2022-06-24,55.72,57.34,54.4,55.84,730614.764,40862718.05002
2022-06-25,55.85,59.76,54.59,58.88,618227.012,35253057.17888
2022-06-26,58.89,60.5,56.6,56.61,518719.077,30465277.71815
2022-06-27,56.6,58.62,54.82,55.86,397024.694,22527859.72806
2022-06-28,55.89,57.0,52.57,52.68,428561.798,23479250.32321
2022-06-29,52.71,54.45,51.36,53.68,451898.813,23840747.42029
2022-06-30,53.68,54.0,50.15,53.84,505134.988,26122598.20536
2022-07-01,53.84,56.28,50.04,51.19,606167.187,31622453.00844
2022-07-02,51.21,51.65,49.77,50.55,395349.861,20021258.01033
2022-07-03,50.55,52.22,49.11,50.95,319754.383,16103424.41233
2022-07-04,50.94,52.43,49.7,52.26,428499.128,21800275.14044
2022-07-05,52.24,52.48,47.95,49.7,567147.955,28355698.23961
2022-07-06,49.7,51.2,48.96,50.34,369984.007,18515142.03745
2022-07-07,50.36,52.64,49.77,52.15,478416.357,24387960.55634
2022-07-08,52.17,53.99,50.75,51.35,539059.048,28201267.25365
2022-07-09,51.35,54.8,51.33,54.09,369622.829,19445502.96595
2022-07-10,54.09,55.07,50.65,52.12,793607.197,42213636.14422
2022-07-11,52.12,52.25,48.26,48.71,458088.601,23212879.64453
2022-07-12,48.7,49.37,47.28,47.33,466284.497,22544582.82015
2022-07-13,47.32,49.73,46.41,49.56,601519.056,28891898.55488
2022-07-14,49.54,51.75,47.96,51.32,522186.191,25957558.67544
2022-07-15,51.32,52.78,50.61,51.78,544118.253,28064711.07596
2022-07-16,51.76,55.56,51.07,55.08,437141.035,23272735.81587
2022-07-17,55.07,57.02,54.33,55.76,488379.926,27120519.1573
2022-07-18,55.76,59.56,55.23,58.6,704809.589,40596652.37876
2022-07-19,58.59,59.63,55.83,57.9,648764.405,37299676.90348
2022-07-20,57.9,61.73,56.4,57.2,823588.205,48485663.58355
2022-07-21,57.2,58.65,55.15,58.02,495146.27,28110078.90323
2022-07-22,58.03,59.18,55.5,56.09,504430.421,29131839.96785
2022-07-23,56.09,57.24,54.5,56.32,359887.479,20083777.46006
2022-07-24,56.32,59.78,56.32,58.39,353168.581,20557439.17097
2022-07-25,58.39,59.02,53.89,54.0,480171.674,26979482.87699
2022-07-26,54.0,54.15,51.96,53.88,420584.372,22300685.55101
2022-07-27,53.89,59.07,53.01,59.01,536658.831,29923805.94223
2022-07-28,59.0,64.29,58.02,63.41,793684.143,48593219.29273
2022-07-29,63.4,64.58,59.76,60.65,598391.17,37154296.17192
2022-07-30,60.65,64.07,59.91,60.42,571176.572,35347528.34363
2022-07-31,60.43,63.02,59.61,59.74,362956.297,22243679.32109
2022-08-01,59.74,60.75,58.25,59.44,413407.163,24560699.88812
2022-08-02,59.46,59.85,56.63,58.05,499501.827,28977115.78567
2022-08-03,58.06,60.13,56.7,57.77,497789.611,29176766.90655
2022-08-04,57.76,60.8,57.6,59.65,438458.424,25918578.30216
2022-08-05,59.64,62.57,59.61,62.47,487945.255,29937321.05695
2022-08-06,62.47,62.58,60.5,60.83,221909.184,13635182.37347
2022-08-07,60.82,62.0,59.86,61.1,242432.341,14825110.8957
2022-08-08,61.11,64.09,60.8,62.61,403958.239,25392098.8065
2022-08-09,62.59,62.86,58.2,59.16,467966.92,28154989.50287
2022-08-10,59.15,62.35,57.42,61.59,683606.931,40990420.69852
2022-08-11,61.58,63.48,61.48,61.84,451609.23,28176628.51802
2022-08-12,61.84,63.08,60.66,62.88,361467.843,22310150.11799
2022-08-13,62.88,65.66,62.63,63.8,502527.314,32200663.12557
2022-08-14,63.81,65.84,62.37,63.14,453041.878,29140333.29772
2022-08-15,63.13,65.32,59.64,60.67,521249.361,32248118.74299
2022-08-16,60.66,61.77,59.99,61.33,367330.078,22390015.64855
2022-08-17,61.32,64.74,59.67,60.52,718429.134,44632934.853
2022-08-18,60.52,61.73,59.33,60.02,422084.3,25613628.63804
2022-08-19,60.03,60.19,53.26,53.99,807381.053,45401870.09757
2022-08-20,54.01,55.62,52.64,54.1,651478.682,35487573.39381
2022-08-21,54.11,56.0,53.8,55.67,377261.077,20686133.63277
2022-08-22,55.66,57.45,52.26,57.22,877776.632,48435755.99656
2022-08-23,57.23,57.75,53.88,57.08,562176.705,31633973.21432
2022-08-24,57.1,57.69,55.56,56.46,437641.062,24745613.77301
2022-08-25,56.47,57.53,55.82,56.63,379154.499,21497312.45867
2022-08-26,56.62,58.31,52.08,52.68,663761.061,36807172.21184
2022-08-27,52.69,53.48,51.63,53.01,342396.436,18001370.09093
2022-08-28,53.01,56.0,52.47,53.41,571920.844,30963484.90884
2022-08-29,53.42,56.7,52.52,55.8,635767.414,34987568.03997
2022-08-30,55.78,56.25,51.81,53.01,505556.585,27373055.18768
2022-08-31,53.01,55.26,53.01,53.84,441087.366,23955639.60568
2022-09-01,53.83,57.82,53.19,57.58,746451.633,41593779.48076
2022-09-02,57.59,62.5,56.49,60.99,970963.365,58147610.78099
2022-09-03,60.99,62.23,59.53,60.15,604642.95,36767272.91593
2022-09-04,60.15,60.99,58.61,60.9,416674.079,24875646.14428
2022-09-05,60.9,61.63,59.25,60.39,550152.845,33144292.29587
2022-09-06,60.39,62.74,54.0,54.11,893919.423,52329491.06244
2022-09-07,54.09,58.29,52.86,57.31,791215.198,43554901.07466
2022-09-08,57.31,58.6,56.06,57.96,526585.078,30112850.29672
2022-09-09,57.97,61.94,57.7,61.13,640028.177,38740028.71121
2022-09-10,61.14,64.69,60.54,63.28,643910.358,40510657.64041
2022-09-11,63.28,64.47,61.33,62.16,491835.138,30891157.73634
2022-09-12,62.16,63.23,60.08,61.38,492838.604,30322331.10036
2022-09-13,61.39,67.48,58.33,59.1,1440002.977,90766822.31519
2022-09-14,59.09,61.18,58.13,60.18,753407.479,44848265.28046
2022-09-15,60.16,60.83,55.83,56.34,696696.515,40837299.32831
2022-09-16,56.35,56.97,54.61,55.95,469333.524,26127651.01759
2022-09-17,55.93,58.44,55.81,57.83,314150.499,17927875.18908
2022-09-18,57.84,57.85,52.22,52.63,524264.696,28856238.71952
2022-09-19,52.64,53.74,50.01,52.91,1189979.555,61397224.76723
2022-09-20,52.89,53.85,50.86,52.3,740261.769,38632164.10796
2022-09-21,52.32,55.52,50.23,51.09,948476.557,50052403.29521
2022-09-22,51.09,54.09,50.62,53.57,615045.097,32429645.86798
2022-09-23,53.58,55.34,51.4,55.22,628774.838,33580742.80596
2022-09-24,55.23,55.96,53.18,53.43,477670.635,26207341.09239
2022-09-25,53.43,54.41,52.22,52.53,388583.254,20814276.09859
2022-09-26,52.53,53.73,51.87,53.44,462703.227,24480626.4128
2022-09-27,53.44,55.66,51.8,52.65,594149.312,32145284.26958
2022-09-28,52.65,53.83,51.0,53.29,486979.887,25619554.12634
2022-09-29,53.29,54.16,52.24,53.96,415487.402,22167911.86002
2022-09-30,53.97,55.1,52.86,53.48,417555.874,22495933.39666
2022-10-01,53.49,53.83,52.44,52.92,227981.29,12117062.24449
2022-10-02,52.91,53.46,51.67,51.82,245935.517,12948675.75777
2022-10-03,51.82,54.34,51.5,54.17,377561.929,20068797.70362
2022-10-04,54.16,55.73,53.88,55.28,379502.091,20777199.36465
2022-10-05,55.28,55.3,53.3,54.63,340455.979,18501751.91346
2022-10-06,54.62,55.05,53.34,53.53,389720.238,21184168.46566
2022-10-07,53.53,53.85,52.27,52.83,353877.822,18777932.34219
2022-10-08,52.84,53.55,52.38,52.79,244809.681,12993143.75171
2022-10-09,52.79,53.99,52.69,53.9,197759.856,10572903.41459
2022-10-10,53.89,54.46,52.5,52.63,393032.725,21037333.44591
2022-10-11,52.64,52.64,51.27,52.03,325528.77,16895144.05641
2022-10-12,52.02,52.98,51.6,52.23,355312.415,18570604.5566
2022-10-13,52.22,52.5,48.32,51.1,598879.562,30158953.4841
2022-10-14,51.09,52.57,50.9,51.31,320840.529,16601632.27741
2022-10-15,51.3,51.67,50.26,50.39,230281.317,11783736.31315
2022-10-16,50.39,51.81,50.26,51.43,231209.546,11782623.50401
2022-10-17,51.43,52.16,51.05,51.82,219445.145,11322493.59096
2022-10-18,51.85,52.2,50.75,51.86,267297.77,13804589.74951
2022-10-19,51.86,52.02,50.76,50.94,232758.435,11963739.08882
2022-10-20,50.94,52.1,50.56,51.22,271491.392,13955073.83601
2022-10-21,51.22,51.81,49.54,51.63,305760.951,15579404.56313
2022-10-22,51.64,52.48,51.37,52.18,187151.435,9731702.8815
2022-10-23,52.18,54.05,51.82,54.03,251178.625,13251565.37262
2022-10-24,54.04,54.2,52.11,52.54,349594.941,18548388.45521
2022-10-25,52.54,56.8,52.28,55.92,560410.004,30524081.20292
2022-10-26,55.92,57.62,55.66,56.39,516629.568,29225133.81142
2022-10-27,56.38,56.69,54.5,54.75,429463.431,23965971.53197
2022-10-28,54.75,55.56,53.5,54.92,434316.144,23729128.40408
2022-10-29,54.92,57.61,54.64,56.6,551803.761,30951671.10746
2022-10-30,56.59,57.5,54.72,55.35,375670.757,21075103.02663
2022-10-31,55.36,56.42,54.0,55.01,474531.793,26156590.80902
2022-11-01,55.02,55.93,54.5,55.1,350582.944,19343322.10121
2022-11-02,55.1,62.94,54.7,60.95,2104437.286,125864033.92167
2022-11-03,60.95,64.74,60.1,61.84,1374836.407,85826851.70229
2022-11-04,61.84,70.47,61.66,67.58,1439948.154,95352396.66474
2022-11-05,67.59,71.92,67.11,69.23,1110640.601,76974841.23305
2022-11-06,69.26,71.08,67.53,68.26,805404.064,55732283.77114
2022-11-07,68.26,73.36,66.21,67.42,1392881.038,97553176.5658
2022-11-08,67.42,68.88,54.04,57.82,2190119.395,136790759.40356
2022-11-09,57.79,59.79,47.6,50.68,2103687.619,116485851.92216
2022-11-10,50.69,61.33,49.57,60.56,2070234.582,116761704.96302
2022-11-11,60.56,64.42,58.51,61.49,1920110.08,118115179.05046
2022-11-12,61.47,61.75,58.14,59.94,768579.231,46082912.60741
2022-11-13,59.96,60.35,56.23,57.37,585950.814,34033655.9706
2022-11-14,57.37,59.31,53.24,56.7,1455419.171,82185719.11058
2022-11-15,56.7,59.54,56.48,58.01,785891.462,45705108.59897
2022-11-16,58.0,60.19,56.72,57.49,708710.343,41244956.97154
2022-11-17,57.49,63.34,57.01,62.59,1125276.943,67453513.35738
2022-11-18,62.59,64.0,61.58,62.62,820500.727,51452758.05586
2022-11-19,62.63,64.61,61.33,63.98,585835.654,37005933.74984
2022-11-20,63.98,64.86,60.37,62.12,738121.307,46027037.98962
2022-11-21,62.12,63.91,59.25,61.31,1219683.801,74706968.95695
2022-11-22,61.34,71.32,61.07,70.66,2212093.045,147647329.05305
2022-11-23,70.65,83.66,69.61,79.02,3062621.766,239395906.97567
2022-11-24,79.01,79.52,75.11,78.66,1698054.062,131745920.20286
2022-11-25,78.68,79.9,73.13,74.1,1546973.408,117160282.05969
2022-11-26,74.1,79.65,73.89,76.47,1274051.02,97978807.04717
2022-11-27,76.48,79.32,74.15,74.92,994997.591,76520279.26534
2022-11-28,74.92,75.34,70.53,73.97,1474228.831,107099579.65837
2022-11-29,73.96,77.98,73.4,75.8,1214848.559,92539919.10222
2022-11-30,75.81,80.88,75.42,79.16,1108600.292,86824139.27326
2022-12-01,79.15,80.66,76.27,77.57,968244.356,75078194.9218
2022-12-02,77.57,78.09,75.34,77.94,582041.35,44535496.33869
2022-12-03,77.93,78.13,75.44,76.47,432581.631,33184179.42764
2022-12-04,76.44,77.51,75.79,77.07,390998.288,29941348.3907
2022-12-05,77.07,85.0,76.82,80.19,1698312.839,138967234.88258
2022-12-06,80.19,81.77,77.67,79.88,802781.092,63974100.72864
2022-12-07,79.9,80.4,75.5,76.89,864677.814,66937673.33037
2022-12-08,76.9,78.75,74.5,78.27,911785.771,69325421.15784
2022-12-09,78.26,78.85,75.84,76.31,621921.168,48170407.45153
2022-12-10,76.31,77.46,75.64,76.36,301184.283,23040682.95376
2022-12-11,76.36,78.42,76.28,76.5,348230.246,26945682.59966
2022-12-12,76.51,76.71,73.49,76.23,656093.652,49149470.1673
2022-12-13,76.22,79.84,73.96,77.39,1018153.938,78425946.99692
2022-12-14,77.4,79.11,74.2,75.3,911912.129,70476912.24804
2022-12-15,75.29,75.47,71.7,72.42,598856.974,44307204.1275
2022-12-16,72.43,73.56,65.0,66.25,1160661.942,79989922.68757
2022-12-17,66.24,67.7,62.51,64.89,1344619.107,87139779.83289
2022-12-18,64.89,65.96,63.03,64.37,639108.584,41159074.26006
2022-12-19,64.39,65.02,61.04,63.37,866072.922,54533366.64635
2022-12-20,63.36,66.35,63.08,65.55,850764.015,55306034.40385
2022-12-21,65.56,66.84,64.61,65.4,573283.433,37620986.70303
2022-12-22,65.4,66.7,64.24,66.21,505782.811,33144792.66329
2022-12-23,66.21,66.72,64.91,65.75,387146.613,25491817.35804
2022-12-24,65.75,66.05,65.06,65.76,218820.376,14353903.70536
2022-12-25,65.77,69.72,65.3,69.15,563485.616,37959432.03772
2022-12-26,69.15,71.83,68.58,70.78,724746.003,50669109.87661
2022-12-27,70.77,71.14,67.77,68.67,688534.199,47966765.82708
2022-12-28,68.68,69.48,65.69,66.32,693169.686,46844615.70904
2022-12-29,66.32,67.3,65.57,66.66,498307.656,33115669.5203
2022-12-30,66.66,68.72,66.04,67.94,476504.755,32039487.78496
2022-12-31,67.94,71.12,67.62,70.14,563994.497,39258671.39328
2023-01-01,70.14,71.55,68.91,70.91,497824.424,34983776.58672
2023-01-02,70.92,77.96,70.0,74.74,1056995.281,78667160.09725
2023-01-03,74.75,76.52,73.62,75.57,725798.101,54611772.6072
2023-01-04,75.57,77.99,74.32,75.46,773197.793,58937795.0531
2023-01-05,75.46,76.27,73.53,74.25,562086.168,42067341.26815
2023-01-06,74.25,76.58,72.42,75.91,797819.975,59370879.08393
2023-01-07,75.91,76.87,75.47,76.4,388687.641,29573435.91014
2023-01-08,76.4,78.98,75.08,78.68,626879.182,47850440.77735
2023-01-09,78.67,83.61,78.09,81.62,1179300.917,96491268.5137
2023-01-10,81.61,82.85,79.43,80.83,847925.336,68674215.86966
2023-01-11,80.82,85.0,79.88,84.08,968676.069,79560173.96492
2023-01-12,84.08,87.7,81.0,86.09,1427276.097,120293965.42186
2023-01-13,86.09,87.99,83.59,86.23,891288.557,75836980.75917
2023-01-14,86.24,91.23,85.92,87.84,1747194.881,154773180.37751
2023-01-15,87.84,88.68,85.21,87.37,586627.267,51210293.02148
2023-01-16,87.37,89.16,83.91,85.91,750074.107,64984437.3065
2023-01-17,85.94,89.39,84.52,87.02,740669.448,64431503.43624
2023-01-18,87.04,88.4,82.11,82.62,935842.004,79807617.65099
2023-01-19,82.62,84.57,81.67,84.21,484324.341,40295366.90736
2023-01-20,84.21,91.42,83.0,90.28,757424.447,65574265.86042
2023-01-21,90.28,92.1,87.57,87.91,720620.997,64631083.77805
2023-01-22,87.91,90.05,86.07,87.58,501770.041,44425780.71087
2023-01-23,87.58,93.2,87.51,89.9,691207.974,62240476.92082
2023-01-24,89.91,91.45,86.0,87.19,499687.344,44734088.90968
2023-01-25,87.19,91.93,85.53,89.38,529309.147,46674258.3448
2023-01-26,89.38,89.96,86.82,87.52,475990.334,42117087.04878
2023-01-27,87.51,89.23,85.81,88.89,418850.126,36688506.76887
2023-01-28,88.89,89.96,86.96,89.67,392046.681,34685140.36905
2023-01-29,89.66,97.77,89.65,94.84,1268331.01,120180570.76234
2023-01-30,94.86,96.06,88.3,91.37,987138.227,91357814.49006
2023-01-31,91.36,96.28,91.31,94.09,1045907.002,98652688.55655
2023-02-01,94.09,102.53,93.73,100.33,1324424.131,128437281.94675
2023-02-02,100.32,102.34,97.92,98.64,730534.055,73204584.65212
2023-02-03,98.64,100.76,97.48,99.86,568938.087,56316609.2404
2023-02-04,99.86,101.36,98.23,98.51,357081.561,35530515.18392
2023-02-05,98.51,98.89,94.86,96.63,417682.275,40576721.44145
2023-02-06,96.65,97.96,94.81,95.93,371415.943,35868172.98247
2023-02-07,95.92,101.58,95.89,100.86,672704.474,66739989.81215
2023-02-08,100.85,102.41,96.86,99.22,559839.764,56023244.88391
2023-02-09,99.2,99.49,89.78,92.05,930317.558,88021370.47002
2023-02-10,92.06,94.17,90.99,93.34,641293.685,59268455.39955
2023-02-11,93.32,94.83,92.63,94.28,359543.176,33704893.183
2023-02-12,94.29,94.57,90.88,92.51,306598.202,28592092.59301
2023-02-13,92.5,95.0,88.16,91.05,740201.598,67411715.62268
2023-02-14,91.05,95.96,90.32,95.82,622092.631,58137805.04963
2023-02-15,95.82,103.28,95.04,102.82,764436.261,75152233.52555
2023-02-16,102.83,105.71,98.48,98.55,687509.194,70074736.82209
2023-02-17,98.56,101.7,98.19,100.12,569585.278,56871701.90478
2023-02-18,100.12,101.94,98.93,99.71,434788.196,43608817.37947
2023-02-19,99.71,101.5,96.72,97.43,433963.156,43055844.61768
2023-02-20,97.43,98.72,94.39,95.9,935281.523,90566542.68504
2023-02-21,95.9,96.81,91.42,93.8,739676.014,69609024.07196
2023-02-22,93.81,95.56,91.57,95.28,693131.993,65190388.41716
2023-02-23,95.26,96.28,93.31,94.59,474230.846,44999136.0659
2023-02-24,94.6,95.28,90.0,91.55,501375.88,46365569.64527
2023-02-25,91.56,93.51,90.34,93.15,426347.651,39139444.45961
2023-02-26,93.14,95.54,92.77,95.27,343656.079,32353597.36215
2023-02-27,95.26,96.09,92.4,94.07,390505.03,36874109.12104
2023-02-28,94.07,96.02,93.02,93.8,380334.634,35920634.83761
2023-03-01,93.79,98.37,93.56,97.78,578624.04,56044405.1997
2023-03-02,97.77,98.33,93.89,95.39,531837.148,50971274.63378
2023-03-03,95.39,95.52,85.3,90.56,932908.772,83331577.54116
2023-03-04,90.56,90.85,87.4,89.34,347999.151,31120476.32455
2023-03-05,89.34,91.78,89.18,89.93,358378.991,32483423.88116
2023-03-06,89.93,90.63,86.4,87.36,628899.913,55427481.44233
2023-03-07,87.35,88.95,84.0,86.29,642884.79,55523394.99337
2023-03-08,86.3,86.71,81.3,82.76,625642.83,52617033.63605
2023-03-09,82.75,84.96,75.0,76.68,1098081.742,87650493.39311
2023-03-10,76.69,76.85,67.97,71.37,1958666.309,140414084.99189
2023-03-11,71.39,73.83,65.0,69.21,1897147.773,130337698.03206
2023-03-12,69.21,76.42,67.39,76.26,1393380.049,97923475.125
2023-03-13,76.25,83.19,74.0,81.46,1843523.521,144927403.88863
2023-03-14,81.45,88.24,79.17,83.94,1368971.071,114954635.80917
2023-03-15,83.92,85.44,75.0,76.43,1324587.202,105921837.58411
2023-03-16,76.43,79.87,75.58,78.86,792504.712,62038247.7416
2023-03-17,78.85,85.57,78.16,85.51,935169.321,77076815.35155
2023-03-18,85.51,87.92,81.88,83.02,990444.094,84864126.11204
2023-03-19,83.01,86.39,82.11,83.98,612655.582,51632290.94863
2023-03-20,83.99,84.3,77.72,78.05,943193.308,76966171.58554
2023-03-21,78.04,83.48,76.71,82.48,906639.731,73116475.41539
2023-03-22,82.48,88.31,79.0,87.27,1760098.981,145873400.72163
2023-03-23,87.25,94.54,85.58,93.61,1868065.227,168804310.48897
2023-03-24,93.61,95.98,89.07,93.58,1325987.089,122680941.68945
2023-03-25,93.58,94.31,90.01,91.5,684739.493,63230111.95689
2023-03-26,91.49,94.81,90.54,93.32,588285.448,54896396.14174
2023-03-27,93.32,94.1,87.66,89.23,764069.755,69048316.60065
2023-03-28,89.24,89.59,85.56,89.13,881860.674,76831526.97625
2023-03-29,89.13,93.0,88.93,91.31,708985.063,64736574.13921
2023-03-30,91.31,93.34,86.66,89.06,751300.11,67463200.28549
2023-03-31,89.06,90.27,87.23,89.57,489786.451,43630688.75647
2023-04-01,89.56,94.32,89.34,92.57,687331.248,63779147.85425
2023-04-02,92.57,94.58,90.36,92.77,641228.631,59580821.73877
2023-04-03,92.77,95.9,89.51,92.97,909253.989,84054306.47298
2023-04-04,92.97,94.12,91.57,92.58,505371.32,46914251.08333
2023-04-05,92.57,95.05,91.11,92.64,690226.2,64439443.89972
2023-04-06,92.63,92.65,89.82,90.97,385392.357,35163280.68266
2023-04-07,90.97,91.48,89.03,90.6,301548.406,27226149.26583
2023-04-08,90.6,91.44,89.24,89.91,199093.068,17997469.63238
2023-04-09,89.91,91.03,89.13,90.58,253822.749,22870804.77552
2023-04-10,90.56,94.47,89.84,93.78,522079.986,48123183.04686
2023-04-11,93.78,97.0,93.15,94.22,759225.859,72247222.54666
2023-04-12,94.22,94.66,90.87,92.06,713535.198,65699122.07928
2023-04-13,92.07,94.54,91.66,94.17,607464.042,56921058.5361
2023-04-14,94.18,99.27,93.66,96.33,1044641.036,100928750.68937
2023-04-15,96.31,97.32,94.71,96.68,343222.287,32983996.9542
2023-04-16,96.69,102.18,95.1,100.01,902441.243,89438277.03401
2023-04-17,100.0,100.3,97.32,98.84,692952.157,68450947.53389
2023-04-18,98.88,103.44,97.6,101.95,817576.045,82975542.30109
2023-04-19,101.93,101.93,87.0,90.47,1258566.956,119543818.25875
2023-04-20,90.46,92.4,87.08,90.22,923591.763,83156604.63114
2023-04-21,90.22,90.89,84.2,85.32,811762.122,71630177.63482
2023-04-22,85.32,87.15,84.75,87.0,413059.798,35568420.52853
2023-04-23,87.0,87.09,84.11,86.75,395182.074,34038304.30605
2023-04-24,86.74,89.03,85.86,88.31,651422.316,57038650.62963
2023-04-25,88.32,91.77,87.18,91.03,767570.935,68671079.44959
2023-04-26,91.03,93.96,84.21,88.13,985517.498,88783082.53106
2023-04-27,88.14,90.64,87.26,89.73,669510.161,59639460.06927
2023-04-28,89.73,90.36,87.66,89.63,464509.676,41454599.35748
2023-04-29,89.62,91.64,89.23,91.08,351205.815,31719262.50321
2023-04-30,91.08,91.43,87.76,88.22,396494.58,35647081.50118
2023-05-01,88.24,88.86,85.13,86.75,537906.62,46754880.2517
2023-05-02,86.76,89.18,86.0,88.2,425254.867,37377898.53279
2023-05-03,88.2,89.86,85.4,88.88,561552.261,49020724.2314
2023-05-04,88.88,89.15,87.39,88.38,317092.93,27965302.53823
2023-05-05,88.39,89.69,86.16,88.61,462767.029,40810211.80393
2023-05-06,88.62,89.36,80.56,83.26,808799.894,68317613.37673
2023-05-07,83.27,84.69,82.93,83.42,405461.481,33955742.0686
2023-05-08,83.41,85.25,75.2,77.71,1093958.201,87306474.35932
2023-05-09,77.72,80.1,77.31,79.9,652411.76,51396156.09515
2023-05-10,79.91,82.04,77.12,80.93,862746.998,69224904.6576
2023-05-11,80.93,81.97,78.37,80.88,787875.496,63370731.97902
2023-05-12,80.89,81.48,77.07,80.45,770849.129,60946626.82422
2023-05-13,80.45,81.09,79.78,80.26,378311.771,30438326.681
2023-05-14,80.26,84.02,79.55,83.5,475081.378,38983497.68831
2023-05-15,83.49,88.5,82.14,86.89,1110552.095,96219891.98792
2023-05-16,86.91,90.55,86.13,89.99,1212427.879,107691597.87241
2023-05-17,89.99,95.0,89.59,93.88,1631954.238,151079802.81441
2023-05-18,93.88,94.21,89.15,90.43,778910.547,71599315.88753
2023-05-19,90.44,93.31,90.26,91.8,674615.432,62018442.29738
2023-05-20,91.78,92.78,90.21,92.42,331961.718,30372261.95258
2023-05-21,92.41,93.49,91.14,92.18,434485.442,40100880.11056
2023-05-22,92.17,92.79,89.81,90.83,462506.227,42134737.75033
2023-05-23,90.83,93.11,90.38,91.7,437608.283,40116087.22196
2023-05-24,91.7,91.89,84.33,85.82,1241381.96,107797032.91623
2023-05-25,85.83,86.79,82.54,86.57,836219.141,70684845.95755
2023-05-26,86.57,88.2,86.05,87.08,684744.479,59665742.29974
2023-05-27,87.08,88.81,86.91,88.55,335522.417,29514215.58001
2023-05-28,88.56,92.35,88.14,91.45,582851.729,52436513.71817
2023-05-29,91.46,92.18,90.12,90.86,484868.109,44206834.12116
2023-05-30,90.86,93.3,90.51,92.25,553236.455,50880170.06105
2023-05-31,92.25,92.72,87.5,90.42,730322.072,65472074.07429
2023-06-01,90.42,95.98,89.17,94.19,1356811.01,126498329.27127
2023-06-02,94.17,95.7,92.58,95.45,714015.964,67508225.89186
2023-06-03,95.45,97.56,94.15,96.03,596590.884,57361676.32763
2023-06-04,96.03,96.5,93.8,94.19,492464.068,47040690.80282
2023-06-05,94.19,94.58,83.56,87.71,1320394.36,118091509.86102
2023-06-06,87.7,91.47,85.64,90.92,836859.771,73991890.8895
2023-06-07,90.93,91.31,87.34,88.85,691677.146,61764475.31585
2023-06-08,88.83,89.53,87.19,88.5,405790.611,35823368.37387
2023-06-09,88.49,89.98,86.66,89.3,437545.529,38811022.43019
2023-06-10,89.3,89.34,73.56,77.13,1931078.315,151730820.0045
2023-06-11,77.14,78.98,76.15,77.68,601244.43,46731999.00651
2023-06-12,77.68,77.91,75.07,77.5,624473.429,47851403.1857
2023-06-13,77.5,79.79,76.26,77.5,560306.834,43689418.98288
2023-06-14,77.5,78.14,70.75,73.15,678793.191,51133185.08934
2023-06-15,73.15,75.14,72.08,74.6,512970.921,37702153.35923
2023-06-16,74.61,76.91,74.12,76.13,419230.737,31630875.37836
